Unnamed: 0.1,Unnamed: 0,Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad,G_Male,G_Female,FHWO_Yes,FHWO_No,FAVC_Yes,FAVC_No,CAEC_Sometimes,CAEC_Frequently,CAEC_Always,CAEC_No,SMOKE_Yes,SMOKE_No,SCC_Yes,SCC_No,CALC_Sometimes,CALC_Frequently,CALC_Always,CALC_No,MTRANS_Automobile,MTRANS_Public_Transportation,MTRANS_Walking,MTRANS_Motorbike,MTRANS_Bike,NObeyesdad_Insufficient_Weight,NObeyesdad_Normal_Weight,NObeyesdad_Obesity_Type_I,NObeyesdad_Obesity_Type_II,NObeyesdad_Obesity_Type_III,NObeyesdad_Overweight_Level_I,NObeyesdad_Overweight_Level_II
0.233175355450237,0.23317535545023693,Male,1.0,0.4751406416299222,0.357777148995011,no,yes,1.0,0.6304931807516507,Frequently,no,0.0,no,0.0,0.0,no,Automobile,Overweight_Level_II,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
0.23364928909952606,0.2336492890995261,Male,0.28464062129077683,0.6651968982818914,0.19791927391213382,no,yes,0.5,0.6304931807516507,Frequently,no,0.0,no,0.6666666666666667,0.0,Sometimes,Motorbike,Normal_Weight,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.23412322274881517,0.23412322274881503,Female,0.18976041419385137,0.4181237646343321,0.20553155367798515,no,yes,1.0,0.6304931807516507,Sometimes,no,0.5,no,0.0,0.0,Sometimes,Public_Transportation,Normal_Weight,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.23459715639810427,0.2345971563981042,Male,0.237200517742314,0.6651968982818914,0.1598578750828774,yes,yes,1.0,0.0,Always,no,0.0,yes,0.0,0.0,no,Motorbike,Normal_Weight,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.23507109004739338,0.23507109004739313,Male,0.18976041419385137,0.513151892960316,0.1065719167219179,yes,yes,0.5,0.6304931807516507,Sometimes,no,0.5,no,0.0,1.0,Sometimes,Public_Transportation,Insufficient_Weight,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.23554502369668248,0.2355450236966825,Male,0.28464062129077683,0.20906188231716616,0.045673678595107514,no,no,0.5,0.6304931807516507,Sometimes,no,0.5,no,0.33333333333333326,0.5,Sometimes,Public_Transportation,Normal_Weight,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.23601895734597156,0.23601895734597145,Female,0.5311495515107492,0.4491143378440019,0.4991578287495946,yes,yes,1.0,0.6304931807516507,Sometimes,no,0.07636799999999999,no,0.10638533333333311,0.5,Sometimes,Public_Transportation,Obesity_Type_III,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.23649289099526066,0.2364928909952606,Female,0.21363905823424512,0.44306674775733645,0.6673973414896981,yes,yes,1.0,0.6304931807516507,Sometimes,no,0.057983499999999966,no,0.5136906666666667,0.5,Sometimes,Public_Transportation,Obesity_Type_III,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.23696682464454977,0.23696682464454977,Female,0.5692812425815541,0.32765128478029526,0.546505584686249,yes,yes,1.0,0.6304931807516507,Sometimes,no,0.8522535,no,0.0,0.14749499999999993,Sometimes,Public_Transportation,Obesity_Type_III,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.23744075829383887,0.2374407582938387,Female,0.37258631869160963,0.5808936445187776,0.752069521002358,yes,yes,1.0,0.6304931807516507,Sometimes,no,0.5923535,no,0.6595436666666668,0.4194785000000001,Sometimes,Public_Transportation,Obesity_Type_III,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.23791469194312798,0.2379146919431281,Female,0.374782510845282,0.7477174243576097,0.9595831981471741,yes,yes,1.0,0.6304931807516507,Sometimes,no,0.7032704999999999,no,0.033439999999999914,0.23961049999999995,Sometimes,Public_Transportation,Obesity_Type_III,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.23838862559241708,0.23838862559241702,Female,0.2043062615433633,0.5618062946632203,0.7158162365367651,yes,yes,1.0,0.6304931807516507,Sometimes,no,0.9921614999999999,no,0.5288416666666669,0.31267500000000004,Sometimes,Public_Transportation,Obesity_Type_III,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.23886255924170616,0.23886255924170618,Female,0.5692812425815541,0.3438630834727081,0.5517800267640909,yes,yes,1.0,0.6304931807516507,Sometimes,no,0.7220625,no,0.0,0.13289499999999999,Sometimes,Public_Transportation,Obesity_Type_III,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.23933649289099526,0.23933649289099512,Female,0.5692812425815541,0.34056370685723003,0.5010918349960258,yes,yes,1.0,0.6304931807516507,Sometimes,no,0.827351,no,0.0,0.2777339999999999,Sometimes,Public_Transportation,Obesity_Type_III,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.23981042654028437,0.2398104265402845,Female,0.3723908180248865,0.6093431655770112,0.7228875800901751,yes,yes,1.0,0.6304931807516507,Sometimes,no,0.9128145000000001,no,0.46639433333333336,0.46448599999999995,Sometimes,Public_Transportation,Obesity_Type_III,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.24028436018957347,0.24028436018957344,Male,0.2751077222431275,0.5581990269119661,0.12124480672670979,yes,yes,0.5,0.8442602658232057,Sometimes,no,0.923632,no,0.5602813333333334,1.0,Sometimes,Public_Transportation,Insufficient_Weight,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.24075829383886257,0.2407582938388626,Male,0.1512748199505749,0.6118195986011856,0.12708728473295894,yes,yes,0.5,1.0,Sometimes,no,0.9420165,no,0.6666666666666667,0.6700535000000001,Sometimes,Public_Transportation,Insufficient_Weight,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.24123222748815168,0.24123222748815154,Male,0.3930423964614995,0.5773148852060208,0.1284896721973825,yes,yes,0.725109,1.0,Sometimes,no,0.5738730000000001,no,0.6666666666666667,0.2949900000000001,Sometimes,Public_Transportation,Insufficient_Weight,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.24170616113744076,0.2417061611374407,Female,0.37952082838770274,0.4284742283715981,0.0925211783423896,yes,yes,1.0,0.6304931807516507,Frequently,no,0.9076465,no,0.6595436666666668,0.5,no,Public_Transportation,Insufficient_Weight,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.24218009478672986,0.24218009478673008,Female,0.3332653042248448,0.4109073285692566,0.0827438900883326,yes,yes,1.0,0.6304931807516507,Frequently,no,0.7967295000000001,no,0.6666666666666667,0.5,no,Public_Transportation,Insufficient_Weight,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.24265402843601896,0.2426540284360188,Female,0.3813390652364044,0.4969343925802041,0.09869717316202009,yes,yes,0.9400805000000001,0.6304931807516507,Frequently,no,0.01567699999999994,no,0.7355793333333334,0.687325,no,Public_Transportation,Insufficient_Weight,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.24312796208530807,0.24312796208530796,Female,0.34361540649622,0.2813193705336785,0.04449876127464769,no,no,1.0,0.0,Frequently,no,0.7220625,no,0.43939000000000017,0.0,no,Public_Transportation,Insufficient_Weight,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.24360189573459717,0.24360189573459712,Female,0.38627781721631704,0.27769119659419195,0.029292303744228088,no,no,1.0,0.3208575514261116,Frequently,no,0.827351,no,0.3006983333333333,0.0,no,Public_Transportation,Insufficient_Weight,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.24407582938388625,0.2440758293838865,Female,0.3777383139369723,0.2319826668693934,0.03745116042182706,no,no,1.0,0.0,Frequently,no,0.825629,no,0.20027233333333339,0.0,no,Public_Transportation,Insufficient_Weight,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.24454976303317535,0.24454976303317522,Female,0.35537642488723,0.2602858446100045,0.03111525444115526,no,no,0.50438,0.0,Frequently,no,0.3960109999999999,no,0.039881000000000055,0.0,no,Public_Transportation,Insufficient_Weight,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.24502369668246446,0.24502369668246438,Female,0.4135801186495969,0.27670290405960163,0.0424853437256989,no,no,0.7982895000000001,0.0,Frequently,no,0.2453065000000001,no,0.11522800000000011,0.0,no,Public_Transportation,Insufficient_Weight,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.24549763033175356,0.24549763033175354,Female,0.4507402363997288,0.2850843849779541,0.045673678595107514,no,no,0.7957194999999999,0.6304931807516507,Frequently,no,0.537024,no,0.5599783333333332,0.0,no,Public_Transportation,Insufficient_Weight,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.24597156398104267,0.2459715639810427,Female,0.21514442760004493,0.4523814048958492,0.045673678595107514,no,yes,1.0,0.6304931807516507,Sometimes,no,1.0,yes,0.8465873333333331,0.6418364999999999,no,Public_Transportation,Insufficient_Weight,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.24644549763033177,0.24644549763033163,Female,0.237200517742314,0.20186065075262283,0.025423240756757837,no,yes,1.0,0.0,Sometimes,no,0.568775,yes,0.06538400000000011,0.03124400000000005,no,Public_Transportation,Insufficient_Weight,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.24691943127962085,0.2469194312796208,Female,0.237200517742314,0.21704234453398197,0.023568090116421025,no,yes,1.0,0.0,Sometimes,no,0.7282905,yes,0.532192,0.4986999999999999,no,Public_Transportation,Insufficient_Weight,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.24739336492890995,0.24739336492890995,Female,0.2967157406073817,0.22707921544777232,0.01769518582794749,no,yes,0.6963325,0.0,Frequently,no,0.0,no,0.0,0.3691344999999999,Sometimes,Public_Transportation,Insufficient_Weight,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.24786729857819906,0.2478672985781989,Female,0.33208072483923967,0.13303937965637846,0.02283683929755398,no,yes,1.0,0.0,Frequently,no,0.0,no,0.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.24834123222748816,0.24834123222748805,Female,0.2953334308701865,0.1912878211950737,0.0429469295338607,no,yes,1.0,0.5253958341801199,Frequently,no,0.0,no,0.25154866666666664,0.0,Sometimes,Public_Transportation,Insufficient_Weight,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.24881516587677727,0.2488151658767772,Female,0.2784719846263699,0.1349342405351983,0.02283683929755398,no,yes,1.0,0.0,Frequently,no,0.2635179999999999,no,0.0,0.43024850000000003,Sometimes,Public_Transportation,Insufficient_Weight,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.24928909952606637,0.24928909952606637,Female,0.2916197246842054,0.14826478637676743,0.02283683929755398,no,yes,1.0,0.0,Frequently,no,0.16133449999999994,no,0.0,0.23933800000000005,Sometimes,Public_Transportation,Insufficient_Weight,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.24976303317535545,0.2497630331753553,Female,0.33208072483923967,0.13303937965637846,0.02283683929755398,no,yes,1.0,0.0,Frequently,no,0.0,no,0.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.2502369668246446,0.25023696682464447,Female,0.37935587914766455,0.5383590542800669,0.09051276967352706,no,no,1.0,1.0,Frequently,no,0.328041,no,0.14259,0.27798349999999994,Sometimes,Public_Transportation,Insufficient_Weight,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.2507109004739337,0.25071090047393363,Female,0.34993841325757336,0.5179546145659115,0.09007632722543168,no,no,1.0,0.8412354830008388,Frequently,no,0.28454099999999993,no,0.18197700000000006,0.2348675,Sometimes,Public_Transportation,Insufficient_Weight,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.25118483412322273,0.2511848341232228,Female,0.27155218136237735,0.5413410369469362,0.08373507742436437,no,no,0.06196950000000001,1.0,Frequently,no,0.0,no,0.43465866666666675,0.18597050000000004,Sometimes,Public_Transportation,Insufficient_Weight,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.25165876777251184,0.2516587677725115,Male,0.42696093193616536,0.8225235669758248,0.1911147179276771,yes,yes,1.0,0.6304931807516507,Sometimes,no,0.9218885000000001,no,0.49628099999999997,0.004626999999999937,Sometimes,Automobile,Insufficient_Weight,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.25213270142180094,0.2521327014218009,Male,0.419931921553804,0.7689524099133345,0.1873466470558609,yes,yes,1.0,1.0,Sometimes,no,0.8254945,no,0.4093786666666668,0.4161999999999999,Sometimes,Automobile,Insufficient_Weight,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.25260663507109005,0.25260663507109005,Male,0.42696093193616536,0.7329386498403525,0.1511373691795943,yes,yes,1.0,0.6304931807516507,Sometimes,no,0.513992,no,0.553852,0.05735800000000002,Sometimes,Automobile,Insufficient_Weight,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.25308056872037915,0.253080568720379,Male,0.20000899464363275,0.5806351680097306,0.0989596369560668,yes,yes,1.0,0.6304931807516507,Frequently,no,0.5,no,0.2196313333333333,0.5,no,Public_Transportation,Insufficient_Weight,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.25355450236966826,0.2535545023696679,Male,0.37056366243671723,0.4992017637220618,0.09590401457209552,yes,yes,1.0,0.7458923774438255,Frequently,no,0.1269015,no,0.18159466666666657,0.12819099999999994,no,Public_Transportation,Insufficient_Weight,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.25402843601895736,0.2540284360189573,Male,0.19757702517532438,0.4642409153109317,0.0989596369560668,yes,yes,1.0,0.6304931807516507,Frequently,no,0.5,no,0.27322733333333327,0.5,no,Public_Transportation,Insufficient_Weight,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.25450236966824646,0.25450236966824646,Female,0.23111841182677995,0.2601775125437129,0.0186682407135772,no,yes,0.5,0.0,Sometimes,no,0.0,no,0.06491500000000006,0.7735430000000001,Sometimes,Public_Transportation,Insufficient_Weight,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.25497630331753557,0.2549763033175356,Female,0.22610109903539088,0.24623878668085752,0.02200104142838244,no,yes,0.513787,0.0,Sometimes,no,0.318163,no,0.0,0.9530704999999999,Sometimes,Public_Transportation,Insufficient_Weight,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.2554502369668247,0.25545023696682456,Female,0.21540345056541965,0.2177436521210281,0.018249512040497073,no,yes,0.829056,0.0,Sometimes,no,0.1490825,no,0.0,0.819663,Sometimes,Public_Transportation,Insufficient_Weight,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.2559241706161138,0.2559241706161135,Female,0.278964887302239,0.4193306218640718,0.08177819627723659,no,no,0.94313,1.0,Frequently,no,0.3160019999999999,no,0.6666666666666667,0.5,Sometimes,Public_Transportation,Insufficient_Weight,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.2563981042654028,0.2563981042654029,Female,0.27122688457234556,0.45314353048502376,0.08115447652234176,no,no,0.8572234999999999,0.6304931807516507,Frequently,no,0.5,no,0.6343939999999999,0.5,Sometimes,Public_Transportation,Insufficient_Weight,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.25687203791469193,0.2568720379146918,Female,0.26727270450147755,0.40071461152501175,0.07642572071951537,no,no,0.8753575,0.6304931807516507,Frequently,no,0.5,no,0.3559389999999998,0.5,Sometimes,Public_Transportation,Insufficient_Weight,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.25734597156398104,0.257345971563981,Female,0.42696093193616536,0.4944921696822262,0.0859271627916971,yes,yes,0.5,0.6304931807516507,Frequently,no,0.5499315,no,0.5452699999999999,1.0,no,Public_Transportation,Insufficient_Weight,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.25781990521327014,0.2578199052132699,Female,0.3039426236616434,0.5815303329785619,0.11189717076719696,yes,yes,0.5,1.0,Frequently,no,0.43196499999999993,no,0.956709,1.0,no,Public_Transportation,Insufficient_Weight,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.25829383886255924,0.2582938388625591,Female,0.42696093193616536,0.5299414626729511,0.09471421524469315,yes,yes,0.5,0.6304931807516507,Frequently,no,0.11495750000000005,no,0.2065109999999999,1.0,no,Public_Transportation,Insufficient_Weight,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.25876777251184835,0.25876777251184824,Female,0.2399762856410379,0.40295157366580536,0.08250923395227039,no,yes,0.24625000000000008,0.6304931807516507,Sometimes,no,0.024567000000000005,no,0.6666666666666667,0.5,Sometimes,Public_Transportation,Insufficient_Weight,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.25924170616113745,0.2592417061611374,Female,0.22899375934925836,0.4751406416299222,0.08373507742436437,no,yes,0.0,0.8082836038739096,Sometimes,no,0.0,no,0.6666666666666667,0.5,Sometimes,Public_Transportation,Insufficient_Weight,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.25971563981042656,0.25971563981042656,Female,0.2521424425163521,0.401784628249962,0.08321895724395967,no,yes,0.6027195000000001,0.6304931807516507,Sometimes,no,0.26526549999999993,no,0.6666666666666667,0.5,Sometimes,Public_Transportation,Insufficient_Weight,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.26018957345971566,0.2601895734597155,Female,0.7576395645150305,0.30573019613805696,0.08005093954924591,yes,yes,0.529569,1.0,Frequently,no,0.5,no,0.27399233333333317,0.0,no,Public_Transportation,Insufficient_Weight,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.26066350710900477,0.2606635071090049,Female,0.8721321271402367,0.3624144746845066,0.05827673644560605,yes,yes,1.0,0.7129523225351126,Frequently,no,0.8608845,no,0.4809566666666667,0.0,no,Public_Transportation,Insufficient_Weight,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.26113744075829387,0.2611374407582938,Female,0.4821587258574942,0.37256727991485494,0.08251471479370176,yes,yes,1.0,1.0,Frequently,no,0.8652500000000001,no,0.035692666666666595,0.0,no,Public_Transportation,Insufficient_Weight,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.2616113744075829,0.261611374407583,Male,0.14413356628321794,0.4952181845826362,0.0958300308250517,no,yes,0.5,0.0,Sometimes,no,0.6855074999999999,no,0.09601066666666691,0.35731349999999984,Sometimes,Public_Transportation,Insufficient_Weight,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.262085308056872,0.2620853080568719,Male,0.10943815167284243,0.575404819826669,0.08373507742436437,no,yes,0.6552115000000001,1.0,Sometimes,no,0.39392150000000004,no,0.6421973333333335,0.4142745000000001,Sometimes,Public_Transportation,Insufficient_Weight,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.26255924170616113,0.2625592417061611,Male,0.10428060593536448,0.4580488824692108,0.10375060792141966,no,yes,0.5,0.0,Sometimes,no,0.8369175,no,0.3309833333333332,0.2374179999999999,Sometimes,Public_Transportation,Insufficient_Weight,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.26303317535545023,0.26303317535545023,Male,0.18976041419385137,0.5765337539911817,0.0948278894184369,no,yes,0.9115895,0.6304931807516507,Sometimes,no,0.3866179999999999,no,0.4174906666666669,0.5,Sometimes,Public_Transportation,Insufficient_Weight,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.26350710900473934,0.26350710900473917,Male,0.18976041419385137,0.6301182149916378,0.09035550758584421,no,yes,0.5264660000000001,0.6304931807516507,Sometimes,no,0.5,no,0.17346933333333325,0.5,Sometimes,Public_Transportation,Insufficient_Weight,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.26398104265402844,0.26398104265402833,Male,0.18976041419385137,0.5812357457807509,0.10148061087068339,no,yes,0.798182,0.6304931807516507,Sometimes,no,0.5,no,0.09391133333333324,0.744186,Sometimes,Public_Transportation,Insufficient_Weight,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.26445497630331755,0.2644549763033175,Male,0.16541742641992485,0.7348886270336019,0.1518143368314513,yes,yes,0.8838655,1.0,Sometimes,no,0.5,no,0.6666666666666667,0.27812250000000005,no,Automobile,Insufficient_Weight,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.26492890995260665,0.2649289099526069,Male,0.28087525283203196,0.6053158734985558,0.14303763707893657,yes,yes,0.5,1.0,Sometimes,no,0.8113189999999999,no,0.6666666666666667,0.9470525000000001,no,Automobile,Insufficient_Weight,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.26540284360189575,0.2654028436018958,Male,0.20999926372959288,0.6216892200091224,0.13813179681191712,yes,yes,0.5,0.6985681610754126,Sometimes,no,0.7132324999999999,no,0.6666666666666667,0.919931,no,Automobile,Insufficient_Weight,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.26587677725118486,0.26587677725118475,Female,0.14625152970613886,0.3626729511935536,0.0332276392393398,no,yes,0.9075785000000001,0.6304931807516507,Sometimes,no,0.9555935,no,0.8650426666666664,0.690102,Sometimes,Public_Transportation,Insufficient_Weight,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.26635071090047396,0.2663507109004739,Female,0.14234085221022497,0.2564828189143986,0.04119614324911369,no,yes,0.868881,0.6304931807516507,Sometimes,no,0.6554605,no,0.7469046666666668,0.7962849999999999,Sometimes,Public_Transportation,Insufficient_Weight,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.26682464454976307,0.26682464454976307,Female,0.10770962405995088,0.699916375247073,0.061847618822368,no,yes,1.0,0.8421695962398987,Sometimes,no,0.574073,no,0.8194123333333332,0.6366665,Sometimes,Public_Transportation,Insufficient_Weight,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.2672985781990521,0.267298578199052,Male,0.18540133283919724,0.6536528812528508,0.15744166897467848,yes,yes,0.7840315,1.0,Sometimes,no,0.5,no,0.6666666666666667,0.1100144999999999,no,Automobile,Insufficient_Weight,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.2677725118483412,0.26777251184834117,Male,0.1480462837035843,0.6827790025847649,0.15200956897060602,yes,yes,0.762214,1.0,Sometimes,no,0.5,no,0.6666666666666667,0.01919000000000004,no,Automobile,Insufficient_Weight,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.2682464454976303,0.2682464454976303,Male,0.25283402434588154,0.6031150220465258,0.1271288553927603,yes,yes,0.5,1.0,Sometimes,no,0.5786975000000001,no,0.6666666666666667,0.8395744999999999,no,Automobile,Insufficient_Weight,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.26872037914691943,0.26872037914691926,Female,0.39745309264881445,0.4743195986011861,0.12170314970369156,yes,yes,1.0,0.6304931807516507,Frequently,no,0.5,no,0.04660266666666657,0.437732,no,Public_Transportation,Insufficient_Weight,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
